route_id,population_exposure_score,equity_overlap_pct,corridor_population_proxy,socioeconomic_score,accessibility_gap_score,underserved_overlap_score,underserved_overlap_available,equity_score,equity_evidence_confidence,equity_source_ids,equity_claim_status,equity_method_version,equity_limitation
LTFRB_PUJ1146,67.8,67.797,626286.3,,,,False,67.8,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1147,67.8,67.797,626286.3,,,,False,67.8,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1148,35.52,35.522,57074.3,,,,False,35.52,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1149,35.52,35.522,57074.3,,,,False,35.52,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1150,88.6,88.604,613889.0,,,,False,88.6,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1151,88.6,88.604,613889.0,,,,False,88.6,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1152,66.48,66.479,829713.7,,,,False,66.48,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1153,66.48,66.479,829713.7,,,,False,66.48,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1154,52.62,52.616,516887.2,,,,False,52.62,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1155,54.29,54.286,531768.2,,,,False,54.29,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1156,70.32,70.318,938765.6,,,,False,70.32,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1157,70.2,70.196,825975.9,,,,False,70.2,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1159,100.0,100.0,319234.3,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1160,91.91,91.905,332622.0,,,,False,91.91,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1161,91.91,91.905,332622.0,,,,False,91.91,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1162,100.0,100.0,275730.6,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1163,100.0,100.0,275730.6,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1164,91.94,91.941,634825.7,,,,False,91.94,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1165,91.94,91.941,634825.7,,,,False,91.94,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1166,88.07,88.075,499669.8,,,,False,88.07,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1167,86.86,86.864,468270.5,,,,False,86.86,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1168,91.28,91.279,555515.3,,,,False,91.28,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1169,92.07,92.073,599858.4,,,,False,92.07,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1170,86.27,86.274,356315.8,,,,False,86.27,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1171,89.82,89.82,471611.4,,,,False,89.82,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1172,100.0,100.0,319234.3,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1173,100.0,100.0,300233.2,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1174,92.87,92.873,717854.9,,,,False,92.87,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1175,92.87,92.873,717854.9,,,,False,92.87,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1176,92.22,92.222,657751.3,,,,False,92.22,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1177,93.57,93.569,664347.4,,,,False,93.57,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1178,88.18,88.184,504304.8,,,,False,88.18,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1179,88.22,88.217,505699.7,,,,False,88.22,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1180,93.06,93.059,461686.8,,,,False,93.06,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1181,93.28,93.284,477122.5,,,,False,93.28,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1182,88.19,88.189,222647.0,,,,False,88.19,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1183,88.19,88.189,222647.0,,,,False,88.19,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1184,97.68,97.681,462111.9,,,,False,97.68,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1185,97.68,97.681,462111.9,,,,False,97.68,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1186,89.63,89.632,463073.3,,,,False,89.63,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1187,90.44,90.441,502257.9,,,,False,90.44,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1188,100.0,100.0,373725.1,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1189,100.0,100.0,443375.2,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1190,100.0,100.0,373725.1,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1191,100.0,100.0,373725.1,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1192,100.0,100.0,373725.1,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1193,100.0,100.0,373725.1,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1194,100.0,100.0,481088.5,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1195,100.0,100.0,481088.5,,,,False,100.0,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1196,80.71,80.708,208630.3,,,,False,80.71,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1197,81.76,81.761,205941.9,,,,False,81.76,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1198,94.36,94.362,189450.9,,,,False,94.36,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1199,95.67,95.675,246942.3,,,,False,95.67,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1200,70.18,70.176,511830.7,,,,False,70.18,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1201,69.86,69.858,474634.0,,,,False,69.86,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1202,62.58,62.579,255816.1,,,,False,62.58,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1203,61.16,61.157,246450.9,,,,False,61.16,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1204,75.24,75.24,471869.4,,,,False,75.24,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1205,76.01,76.01,487013.5,,,,False,76.01,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1206,76.2,76.197,299981.6,,,,False,76.2,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1207,76.2,76.197,299981.6,,,,False,76.2,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1208,46.24,46.235,151506.9,,,,False,46.24,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1209,44.8,44.803,156350.0,,,,False,44.8,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1210,46.08,46.081,152015.0,,,,False,46.08,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1211,46.08,46.081,152015.0,,,,False,46.08,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1212,77.37,77.366,210582.1,,,,False,77.37,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1213,79.85,79.846,236503.8,,,,False,79.85,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1214,79.86,79.859,85559.2,,,,False,79.86,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1215,79.86,79.859,85559.2,,,,False,79.86,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1216,87.56,87.558,208198.9,,,,False,87.56,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1217,87.56,87.558,208198.9,,,,False,87.56,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1218,60.23,60.227,403671.9,,,,False,60.23,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1219,60.23,60.227,403671.9,,,,False,60.23,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1220,61.88,61.882,115712.9,,,,False,61.88,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1221,61.88,61.882,115712.9,,,,False,61.88,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1222,78.55,78.553,205658.7,,,,False,78.55,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1223,79.36,79.355,213650.0,,,,False,79.36,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1224,95.09,95.089,642055.9,,,,False,95.09,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1225,94.63,94.632,587353.0,,,,False,94.63,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1226,90.34,90.341,653773.1,,,,False,90.34,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
LTFRB_PUJ1227,91.78,91.777,670081.5,,,,False,91.78,25.0,worldpop_phl_2020_1km,PROXY,equity-v2.0,"Population exposure only; no validated socioeconomic, accessibility-gap or settlement-status layer is available."
